"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId"
"2025-03-26 01:30:26",1742952626477,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/favicon.png","GET","",-1,"jp6nd-1742952626217-7fa3f30e8025","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",-1,"iad1",-1,-1,"🔍 [vercel-adapter.js:1] Execution started
🚀 [vercel-adapter.js:2] Vercel adapter starting...
📁 [vercel-adapter.js:3] Current directory: /var/task
📦 [vercel-adapter.js:4] NODE_ENV: production
📦 [vercel-adapter.js:5] VERCEL_ENV: undefined
📦 [vercel-adapter.js:6] VERCEL_REGION: undefined
Failed to create debugging_logs directory: ReferenceError: Cannot access 'fs' before initialization
    at file:///var/task/vercel-adapter.js:15:3
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
🔎 [vercel-adapter.js:20] Loading filesystem module
ReferenceError: require is not defined in ES module scope, you can use import instead
This file is being treated as an ES module because it has a '.js' file extension and '/var/task/package.json' contains ""type"": ""module"". To treat it as a CommonJS script, rename it to use the '.cjs' file extension.
    at file:///var/task/vercel-adapter.js:107:12
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:26",1742952626271,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/favicon.ico","GET","",500,"p2brr-1742952626232-018bbaf284dc","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",204,"iad1",75,1024,"","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:26",1742952626257,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/favicon.png","GET","",500,"jp6nd-1742952626217-7fa3f30e8025","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",196,"iad1",75,1024,"","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:25",1742952625155,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/favicon.ico","GET","",-1,"f4gxd-1742952624909-a4bc5168bd5b","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",-1,"iad1",-1,-1,"🔍 [vercel-adapter.js:1] Execution started
🚀 [vercel-adapter.js:2] Vercel adapter starting...
📁 [vercel-adapter.js:3] Current directory: /var/task
📦 [vercel-adapter.js:4] NODE_ENV: production
📦 [vercel-adapter.js:5] VERCEL_ENV: undefined
📦 [vercel-adapter.js:6] VERCEL_REGION: undefined
Failed to create debugging_logs directory: ReferenceError: Cannot access 'fs' before initialization
    at file:///var/task/vercel-adapter.js:15:3
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
🔎 [vercel-adapter.js:20] Loading filesystem module
ReferenceError: require is not defined in ES module scope, you can use import instead
This file is being treated as an ES module because it has a '.js' file extension and '/var/task/package.json' contains ""type"": ""module"". To treat it as a CommonJS script, rename it to use the '.cjs' file extension.
    at file:///var/task/vercel-adapter.js:107:12
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:25",1742952625154,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/favicon.png","GET","",-1,"t46kv-1742952624893-966df8340272","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",-1,"iad1",-1,-1,"🔍 [vercel-adapter.js:1] Execution started
🚀 [vercel-adapter.js:2] Vercel adapter starting...
📁 [vercel-adapter.js:3] Current directory: /var/task
📦 [vercel-adapter.js:4] NODE_ENV: production
📦 [vercel-adapter.js:5] VERCEL_ENV: undefined
📦 [vercel-adapter.js:6] VERCEL_REGION: undefined
Failed to create debugging_logs directory: ReferenceError: Cannot access 'fs' before initialization
    at file:///var/task/vercel-adapter.js:15:3
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
🔎 [vercel-adapter.js:20] Loading filesystem module
ReferenceError: require is not defined in ES module scope, you can use import instead
This file is being treated as an ES module because it has a '.js' file extension and '/var/task/package.json' contains ""type"": ""module"". To treat it as a CommonJS script, rename it to use the '.cjs' file extension.
    at file:///var/task/vercel-adapter.js:107:12
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:24",1742952624944,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/favicon.ico","GET","",500,"f4gxd-1742952624909-a4bc5168bd5b","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",194,"iad1",75,1024,"","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:24",1742952624930,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/favicon.png","GET","",500,"t46kv-1742952624893-966df8340272","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",205,"iad1",75,1024,"","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:24",1742952624856,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/favicon.ico","GET","",-1,"zh5wx-1742952624609-698abb52c736","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",-1,"iad1",-1,-1,"🔍 [vercel-adapter.js:1] Execution started
🚀 [vercel-adapter.js:2] Vercel adapter starting...
📁 [vercel-adapter.js:3] Current directory: /var/task
📦 [vercel-adapter.js:4] NODE_ENV: production
📦 [vercel-adapter.js:5] VERCEL_ENV: undefined
📦 [vercel-adapter.js:6] VERCEL_REGION: undefined
Failed to create debugging_logs directory: ReferenceError: Cannot access 'fs' before initialization
    at file:///var/task/vercel-adapter.js:15:3
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
🔎 [vercel-adapter.js:20] Loading filesystem module
ReferenceError: require is not defined in ES module scope, you can use import instead
This file is being treated as an ES module because it has a '.js' file extension and '/var/task/package.json' contains ""type"": ""module"". To treat it as a CommonJS script, rename it to use the '.cjs' file extension.
    at file:///var/task/vercel-adapter.js:107:12
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:24",1742952624785,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/","GET","",-1,"5xbk7-1742952624527-1d26a3e0b38d","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",-1,"iad1",-1,-1,"🔍 [vercel-adapter.js:1] Execution started
🚀 [vercel-adapter.js:2] Vercel adapter starting...
📁 [vercel-adapter.js:3] Current directory: /var/task
📦 [vercel-adapter.js:4] NODE_ENV: production
📦 [vercel-adapter.js:5] VERCEL_ENV: undefined
📦 [vercel-adapter.js:6] VERCEL_REGION: undefined
Failed to create debugging_logs directory: ReferenceError: Cannot access 'fs' before initialization
    at file:///var/task/vercel-adapter.js:15:3
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
🔎 [vercel-adapter.js:20] Loading filesystem module
ReferenceError: require is not defined in ES module scope, you can use import instead
This file is being treated as an ES module because it has a '.js' file extension and '/var/task/package.json' contains ""type"": ""module"". To treat it as a CommonJS script, rename it to use the '.cjs' file extension.
    at file:///var/task/vercel-adapter.js:107:12
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:24",1742952624645,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/favicon.ico","GET","",500,"zh5wx-1742952624609-698abb52c736","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",197,"iad1",75,1024,"","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:24",1742952624571,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/","GET","",500,"5xbk7-1742952624527-1d26a3e0b38d","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",197,"iad1",75,1024,"","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:23",1742952623481,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/","GET","",-1,"9rpjp-1742952623223-84172735fde3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",-1,"iad1",-1,-1,"🔍 [vercel-adapter.js:1] Execution started
🚀 [vercel-adapter.js:2] Vercel adapter starting...
📁 [vercel-adapter.js:3] Current directory: /var/task
📦 [vercel-adapter.js:4] NODE_ENV: production
📦 [vercel-adapter.js:5] VERCEL_ENV: undefined
📦 [vercel-adapter.js:6] VERCEL_REGION: undefined
Failed to create debugging_logs directory: ReferenceError: Cannot access 'fs' before initialization
    at file:///var/task/vercel-adapter.js:15:3
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
🔎 [vercel-adapter.js:20] Loading filesystem module
ReferenceError: require is not defined in ES module scope, you can use import instead
This file is being treated as an ES module because it has a '.js' file extension and '/var/task/package.json' contains ""type"": ""module"". To treat it as a CommonJS script, rename it to use the '.cjs' file extension.
    at file:///var/task/vercel-adapter.js:107:12
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:23",1742952623264,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/","GET","",500,"9rpjp-1742952623223-84172735fde3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",200,"iad1",75,1024,"","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:22",1742952622757,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/","GET","",-1,"tqtjv-1742952622496-f1693cd59c13","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",-1,"iad1",-1,-1,"🔍 [vercel-adapter.js:1] Execution started
🚀 [vercel-adapter.js:2] Vercel adapter starting...
📁 [vercel-adapter.js:3] Current directory: /var/task
📦 [vercel-adapter.js:4] NODE_ENV: production
📦 [vercel-adapter.js:5] VERCEL_ENV: undefined
📦 [vercel-adapter.js:6] VERCEL_REGION: undefined
Failed to create debugging_logs directory: ReferenceError: Cannot access 'fs' before initialization
    at file:///var/task/vercel-adapter.js:15:3
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
🔎 [vercel-adapter.js:20] Loading filesystem module
ReferenceError: require is not defined in ES module scope, you can use import instead
This file is being treated as an ES module because it has a '.js' file extension and '/var/task/package.json' contains ""type"": ""module"". To treat it as a CommonJS script, rename it to use the '.cjs' file extension.
    at file:///var/task/vercel-adapter.js:107:12
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:22",1742952622533,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/","GET","",500,"tqtjv-1742952622496-f1693cd59c13","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",207,"iad1",75,1024,"","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:22",1742952622490,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/favicon.ico","GET","",-1,"xv2nh-1742952622241-203c35dcd321","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",-1,"iad1",-1,-1,"🔍 [vercel-adapter.js:1] Execution started
🚀 [vercel-adapter.js:2] Vercel adapter starting...
📁 [vercel-adapter.js:3] Current directory: /var/task
📦 [vercel-adapter.js:4] NODE_ENV: production
📦 [vercel-adapter.js:5] VERCEL_ENV: undefined
📦 [vercel-adapter.js:6] VERCEL_REGION: undefined
Failed to create debugging_logs directory: ReferenceError: Cannot access 'fs' before initialization
    at file:///var/task/vercel-adapter.js:15:3
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
🔎 [vercel-adapter.js:20] Loading filesystem module
ReferenceError: require is not defined in ES module scope, you can use import instead
This file is being treated as an ES module because it has a '.js' file extension and '/var/task/package.json' contains ""type"": ""module"". To treat it as a CommonJS script, rename it to use the '.cjs' file extension.
    at file:///var/task/vercel-adapter.js:107:12
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:22",1742952622277,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/favicon.ico","GET","",500,"xv2nh-1742952622241-203c35dcd321","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",194,"iad1",75,1024,"","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:21",1742952621164,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/favicon.ico","GET","",-1,"47f2k-1742952620879-1cac39399869","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",-1,"iad1",-1,-1,"🔍 [vercel-adapter.js:1] Execution started
🚀 [vercel-adapter.js:2] Vercel adapter starting...
📁 [vercel-adapter.js:3] Current directory: /var/task
📦 [vercel-adapter.js:4] NODE_ENV: production
📦 [vercel-adapter.js:5] VERCEL_ENV: undefined
📦 [vercel-adapter.js:6] VERCEL_REGION: undefined
Failed to create debugging_logs directory: ReferenceError: Cannot access 'fs' before initialization
    at file:///var/task/vercel-adapter.js:15:3
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
🔎 [vercel-adapter.js:20] Loading filesystem module
ReferenceError: require is not defined in ES module scope, you can use import instead
This file is being treated as an ES module because it has a '.js' file extension and '/var/task/package.json' contains ""type"": ""module"". To treat it as a CommonJS script, rename it to use the '.cjs' file extension.
    at file:///var/task/vercel-adapter.js:107:12
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:20",1742952620944,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/favicon.ico","GET","",500,"47f2k-1742952620879-1cac39399869","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",205,"iad1",75,1024,"","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:20",1742952620755,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/","GET","",-1,"chlkl-1742952620495-6e7c374467b0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",-1,"iad1",-1,-1,"🔍 [vercel-adapter.js:1] Execution started
🚀 [vercel-adapter.js:2] Vercel adapter starting...
📁 [vercel-adapter.js:3] Current directory: /var/task
📦 [vercel-adapter.js:4] NODE_ENV: production
📦 [vercel-adapter.js:5] VERCEL_ENV: undefined
📦 [vercel-adapter.js:6] VERCEL_REGION: undefined
Failed to create debugging_logs directory: ReferenceError: Cannot access 'fs' before initialization
    at file:///var/task/vercel-adapter.js:15:3
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
🔎 [vercel-adapter.js:20] Loading filesystem module
ReferenceError: require is not defined in ES module scope, you can use import instead
This file is being treated as an ES module because it has a '.js' file extension and '/var/task/package.json' contains ""type"": ""module"". To treat it as a CommonJS script, rename it to use the '.cjs' file extension.
    at file:///var/task/vercel-adapter.js:107:12
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:20",1742952620533,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/","GET","",500,"chlkl-1742952620495-6e7c374467b0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",206,"iad1",75,1024,"","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:20",1742952620379,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/","GET","",-1,"87vm8-1742952620116-3ab180d64be2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",-1,"iad1",-1,-1,"🔍 [vercel-adapter.js:1] Execution started
🚀 [vercel-adapter.js:2] Vercel adapter starting...
📁 [vercel-adapter.js:3] Current directory: /var/task
📦 [vercel-adapter.js:4] NODE_ENV: production
📦 [vercel-adapter.js:5] VERCEL_ENV: undefined
📦 [vercel-adapter.js:6] VERCEL_REGION: undefined
Failed to create debugging_logs directory: ReferenceError: Cannot access 'fs' before initialization
    at file:///var/task/vercel-adapter.js:15:3
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
🔎 [vercel-adapter.js:20] Loading filesystem module
ReferenceError: require is not defined in ES module scope, you can use import instead
This file is being treated as an ES module because it has a '.js' file extension and '/var/task/package.json' contains ""type"": ""module"". To treat it as a CommonJS script, rename it to use the '.cjs' file extension.
    at file:///var/task/vercel-adapter.js:107:12
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:20",1742952620152,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/","GET","",500,"87vm8-1742952620116-3ab180d64be2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",212,"iad1",75,1024,"","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
